ID,Name,Age,Salary,Department,Years_of_Experience,Performance_Score
40917,Person_40917,31,21733,Sales,12,4.16
40918,Person_40918,25,59047,Sales,0,2.28
40919,Person_40919,19,118133,Finance,8,3.51
40920,Person_40920,43,90321,HR,35,1.45
40921,Person_40921,36,131477,Finance,38,4.59
40922,Person_40922,59,110701,Finance,10,1.49
40923,Person_40923,45,40360,Marketing,12,2.53
40924,Person_40924,46,107180,Sales,39,4.06
40925,Person_40925,22,145745,HR,13,2.89
40926,Person_40926,60,113279,Marketing,33,1.99
40927,Person_40927,45,67949,HR,21,3.17
40928,Person_40928,77,67266,Sales,26,1.16
40929,Person_40929,58,42552,Marketing,22,1.81
40930,Person_40930,65,47068,IT,27,3.75
40931,Person_40931,43,56894,HR,15,4.19
40932,Person_40932,76,115990,HR,38,1.44
40933,Person_40933,22,49232,Sales,15,4.29
40934,Person_40934,32,118986,HR,14,2.5
40935,Person_40935,63,96076,Finance,29,1.05
40936,Person_40936,26,133267,Finance,38,3.69
40937,Person_40937,49,95987,Marketing,23,3.25
40938,Person_40938,69,82953,IT,0,2.71
40939,Person_40939,43,74628,Marketing,22,3.42
40940,Person_40940,54,90662,IT,39,4.01
40941,Person_40941,32,109588,Finance,25,2.5
40942,Person_40942,58,86761,Finance,13,1.09
40943,Person_40943,21,123045,Sales,33,3.3
40944,Person_40944,70,86776,Finance,34,3.68
40945,Person_40945,70,130385,Finance,33,2.85
40946,Person_40946,53,45029,HR,12,3.93
40947,Person_40947,37,42828,Sales,26,4.93
40948,Person_40948,44,133333,IT,4,1.93
40949,Person_40949,38,30875,HR,21,3.62
40950,Person_40950,77,45744,HR,20,1.33
40951,Person_40951,39,126325,Marketing,6,4.43
40952,Person_40952,24,114550,Sales,36,2.02
40953,Person_40953,64,133052,Marketing,12,3.62
40954,Person_40954,71,37087,Finance,29,2.35
40955,Person_40955,48,93158,Finance,4,4.8
40956,Person_40956,34,129154,IT,36,2.8
40957,Person_40957,67,45207,Finance,37,2.21
40958,Person_40958,24,92550,HR,11,1.95
40959,Person_40959,79,149139,Marketing,33,4.82
40960,Person_40960,36,123827,HR,25,2.49
40961,Person_40961,45,67897,HR,8,3.96
40962,Person_40962,27,116732,Sales,22,2.32
40963,Person_40963,44,144828,IT,36,4.07
40964,Person_40964,30,138022,Sales,12,4.91
40965,Person_40965,19,126878,Sales,29,2.84
40966,Person_40966,39,123585,Finance,13,3.86
40967,Person_40967,76,110628,Finance,10,1.86
40968,Person_40968,37,148204,Sales,9,3.55
40969,Person_40969,77,120741,IT,26,4.76
40970,Person_40970,60,124927,Sales,35,3.18
40971,Person_40971,22,79363,HR,29,4.37
40972,Person_40972,23,141120,IT,29,1.27
40973,Person_40973,52,55498,HR,5,3.82
40974,Person_40974,18,135642,IT,35,4.81
40975,Person_40975,52,25920,IT,2,1.53
40976,Person_40976,20,49906,Finance,27,3.79
40977,Person_40977,71,95624,Sales,39,3.3
40978,Person_40978,53,72412,HR,5,2.48
40979,Person_40979,24,119473,IT,28,2.89
40980,Person_40980,46,79533,HR,39,3.56
40981,Person_40981,32,144820,HR,26,3.34
40982,Person_40982,28,88518,HR,39,4.13
40983,Person_40983,35,64961,Finance,37,2.45
40984,Person_40984,61,53950,HR,36,2.1
40985,Person_40985,21,126576,Marketing,24,1.26
40986,Person_40986,41,135846,HR,38,4.31
40987,Person_40987,28,90996,IT,26,3.53
40988,Person_40988,23,70246,Finance,20,2.91
40989,Person_40989,75,81056,Finance,24,4.12
40990,Person_40990,68,38773,Sales,12,3.56
40991,Person_40991,75,91957,HR,20,3.69
40992,Person_40992,77,105078,Finance,24,2.84
40993,Person_40993,35,61051,Finance,30,1.1
40994,Person_40994,32,134878,Marketing,7,2.37
40995,Person_40995,20,135943,Sales,9,3.74
40996,Person_40996,34,68573,IT,9,4.31
40997,Person_40997,50,99103,IT,8,4.72
40998,Person_40998,51,105549,Sales,33,3.98
40999,Person_40999,47,73816,Sales,3,1.08
41000,Person_41000,36,59645,IT,17,4.19
41001,Person_41001,78,128716,Sales,28,2.21
41002,Person_41002,26,72937,Marketing,14,2.09
41003,Person_41003,57,101739,Marketing,36,4.59
41004,Person_41004,61,37388,IT,21,2.15
41005,Person_41005,48,53231,HR,6,1.13
41006,Person_41006,76,42996,HR,34,3.08
41007,Person_41007,44,29740,Marketing,1,2.17
41008,Person_41008,64,95246,Finance,27,2.46
41009,Person_41009,42,66019,Finance,31,4.47
41010,Person_41010,72,60740,IT,23,3.09
41011,Person_41011,24,21629,HR,29,3.7
41012,Person_41012,70,96761,IT,36,1.6
41013,Person_41013,65,111277,HR,19,3.34
41014,Person_41014,24,98116,Marketing,35,1.86
41015,Person_41015,37,75034,Finance,5,3.22
41016,Person_41016,70,107512,HR,12,3.26
41017,Person_41017,61,76934,Sales,22,4.26
41018,Person_41018,66,61306,Sales,19,2.94
41019,Person_41019,60,41773,Marketing,4,2.96
41020,Person_41020,53,118753,IT,19,2.6
41021,Person_41021,36,61665,IT,3,2.94
41022,Person_41022,19,147648,Finance,26,2.81
41023,Person_41023,51,63905,Sales,26,4.34
41024,Person_41024,73,72193,Sales,21,3.31
41025,Person_41025,34,105247,Sales,36,3.55
41026,Person_41026,41,115924,Sales,25,3.41
41027,Person_41027,26,109688,HR,2,1.74
41028,Person_41028,71,149078,IT,37,3.54
41029,Person_41029,18,78874,IT,29,2.55
41030,Person_41030,59,112332,Finance,4,3.77
41031,Person_41031,45,107844,HR,36,4.33
41032,Person_41032,72,133818,HR,9,3.91
41033,Person_41033,32,76025,HR,16,1.16
41034,Person_41034,38,88787,Sales,26,4.77
41035,Person_41035,32,109070,IT,20,2.59
41036,Person_41036,74,39285,HR,19,4.93
41037,Person_41037,40,49310,Sales,33,4.8
41038,Person_41038,70,35731,Marketing,11,3.57
41039,Person_41039,78,82461,Finance,34,1.92
41040,Person_41040,19,138446,Sales,30,3.49
41041,Person_41041,63,43609,Marketing,25,4.93
41042,Person_41042,53,106662,Marketing,11,4.41
41043,Person_41043,67,45740,Marketing,14,3.48
41044,Person_41044,26,108111,HR,7,2.63
41045,Person_41045,19,114066,HR,30,3.42
41046,Person_41046,19,30907,HR,3,1.28
41047,Person_41047,35,122828,Finance,26,1.26
41048,Person_41048,34,40151,Finance,8,3.66
41049,Person_41049,58,89083,Finance,14,3.64
41050,Person_41050,25,42743,HR,21,1.83
41051,Person_41051,51,67778,Marketing,29,1.9
41052,Person_41052,51,107164,Marketing,28,1.76
41053,Person_41053,22,84822,Sales,36,3.58
41054,Person_41054,61,40990,Sales,15,2.65
41055,Person_41055,46,126336,IT,18,3.25
41056,Person_41056,79,108996,Finance,7,4.35
41057,Person_41057,45,90792,Finance,26,3.46
41058,Person_41058,33,41361,IT,19,4.61
41059,Person_41059,31,48546,IT,28,3.2
41060,Person_41060,69,109203,IT,23,5.0
41061,Person_41061,19,90785,Sales,26,3.19
41062,Person_41062,73,42969,IT,9,2.92
41063,Person_41063,57,110389,Sales,1,4.88
41064,Person_41064,78,106525,HR,26,3.19
41065,Person_41065,21,72436,Sales,36,1.04
41066,Person_41066,79,40964,Sales,25,2.58
41067,Person_41067,69,122679,Sales,5,2.01
41068,Person_41068,58,125677,IT,12,3.0
41069,Person_41069,69,146773,HR,4,2.87
41070,Person_41070,48,92416,IT,37,2.12
41071,Person_41071,43,20912,HR,16,1.46
41072,Person_41072,44,64729,Finance,9,2.67
41073,Person_41073,74,100057,IT,11,2.95
41074,Person_41074,68,60340,HR,34,3.9
41075,Person_41075,51,121708,Marketing,16,3.63
41076,Person_41076,48,74334,Marketing,29,1.99
41077,Person_41077,65,61150,IT,4,3.43
41078,Person_41078,28,144267,IT,0,1.55
41079,Person_41079,25,127890,IT,12,2.97
41080,Person_41080,29,124235,Finance,0,3.62
41081,Person_41081,52,89031,Sales,25,3.32
41082,Person_41082,62,121450,Marketing,23,3.13
41083,Person_41083,51,76001,Sales,3,1.59
41084,Person_41084,30,89860,Finance,24,2.33
41085,Person_41085,44,61307,IT,35,3.64
41086,Person_41086,25,113813,HR,28,2.3
41087,Person_41087,64,125666,IT,30,3.32
41088,Person_41088,73,106478,Marketing,12,3.4
41089,Person_41089,38,85453,HR,38,4.93
41090,Person_41090,58,37559,Sales,25,3.23
41091,Person_41091,28,143719,IT,31,1.21
41092,Person_41092,39,82149,HR,15,4.79
41093,Person_41093,38,145919,IT,23,4.56
41094,Person_41094,45,27144,HR,29,1.77
41095,Person_41095,20,36818,HR,38,2.89
41096,Person_41096,24,27778,IT,25,4.47
41097,Person_41097,31,83607,Sales,22,1.53
41098,Person_41098,32,34589,Finance,5,2.11
41099,Person_41099,26,140012,HR,3,1.16
41100,Person_41100,69,86523,Marketing,32,4.54
41101,Person_41101,60,59273,IT,13,1.39
41102,Person_41102,24,42403,HR,17,4.46
41103,Person_41103,29,95641,Finance,24,1.7
41104,Person_41104,36,113437,HR,17,3.17
41105,Person_41105,44,124094,HR,9,4.37
41106,Person_41106,35,55776,HR,26,1.09
41107,Person_41107,30,102205,Finance,36,4.36
41108,Person_41108,60,56807,HR,4,4.03
41109,Person_41109,18,87111,Finance,39,2.67
41110,Person_41110,55,140045,IT,35,2.24
41111,Person_41111,38,127124,Finance,34,2.11
41112,Person_41112,51,142234,Sales,1,4.68
41113,Person_41113,30,146477,Marketing,10,2.43
41114,Person_41114,62,114763,Sales,19,2.63
41115,Person_41115,68,33019,Marketing,32,1.23
41116,Person_41116,58,65729,IT,31,4.24
41117,Person_41117,68,143046,HR,7,3.87
41118,Person_41118,40,88227,Sales,16,3.53
41119,Person_41119,18,134686,Sales,11,1.87
41120,Person_41120,40,115447,Sales,24,2.55
41121,Person_41121,74,21434,Finance,26,3.35
41122,Person_41122,45,48969,HR,33,4.06
41123,Person_41123,76,39594,Marketing,14,1.14
41124,Person_41124,49,31125,IT,35,2.61
41125,Person_41125,25,147830,Marketing,21,1.39
41126,Person_41126,72,74889,Marketing,30,1.18
41127,Person_41127,43,142655,HR,2,2.99
41128,Person_41128,31,107162,Sales,8,4.46
41129,Person_41129,41,105297,Finance,18,1.16
41130,Person_41130,65,135252,Finance,31,2.69
41131,Person_41131,46,144547,Finance,5,1.72
41132,Person_41132,21,33970,Sales,11,1.83
41133,Person_41133,35,127846,IT,27,3.71
41134,Person_41134,31,90688,Marketing,37,1.88
41135,Person_41135,79,127085,Marketing,18,1.58
41136,Person_41136,44,55708,HR,35,2.33
41137,Person_41137,58,96620,HR,22,2.29
41138,Person_41138,64,77797,Marketing,37,2.08
41139,Person_41139,20,97434,Sales,27,4.78
41140,Person_41140,47,108658,Sales,16,4.73
41141,Person_41141,76,35926,IT,21,2.41
41142,Person_41142,53,39976,Marketing,18,2.52
41143,Person_41143,40,30429,Marketing,38,1.66
41144,Person_41144,35,127490,Sales,10,3.04
41145,Person_41145,63,109405,IT,9,2.41
41146,Person_41146,64,140816,Finance,23,3.64
41147,Person_41147,57,127378,Finance,21,4.76
41148,Person_41148,77,77903,HR,20,2.12
41149,Person_41149,27,83224,Finance,5,2.33
41150,Person_41150,73,130937,HR,23,3.03
41151,Person_41151,29,45155,IT,30,2.61
41152,Person_41152,70,142671,IT,9,1.57
41153,Person_41153,58,143739,HR,18,3.46
41154,Person_41154,25,62394,Marketing,11,1.63
41155,Person_41155,49,72082,Finance,24,4.16
41156,Person_41156,34,101206,Marketing,12,1.18
41157,Person_41157,58,139979,IT,19,1.3
41158,Person_41158,62,104294,HR,21,3.54
41159,Person_41159,79,35795,IT,24,1.77
41160,Person_41160,31,127832,IT,10,3.32
41161,Person_41161,54,148392,HR,25,4.7
41162,Person_41162,26,57217,Finance,31,3.14
41163,Person_41163,74,111126,Finance,23,1.62
41164,Person_41164,75,149287,Finance,11,3.82
41165,Person_41165,43,53463,Sales,11,4.12
41166,Person_41166,65,114729,HR,11,3.64
41167,Person_41167,68,133344,IT,18,3.21
41168,Person_41168,41,125841,Finance,0,4.01
41169,Person_41169,40,31207,Sales,4,3.56
41170,Person_41170,48,65311,IT,6,2.98
41171,Person_41171,56,25164,Sales,37,3.72
41172,Person_41172,61,146630,Sales,25,1.59
41173,Person_41173,75,52045,Finance,28,2.77
41174,Person_41174,19,48390,Sales,36,3.3
41175,Person_41175,67,147760,Marketing,12,2.36
41176,Person_41176,35,40561,HR,29,2.83
41177,Person_41177,33,144129,HR,35,1.97
41178,Person_41178,46,135682,Sales,11,3.03
41179,Person_41179,28,99999,IT,14,2.04
41180,Person_41180,19,125842,IT,5,1.42
41181,Person_41181,31,136034,Sales,31,4.63
41182,Person_41182,21,53611,HR,12,3.25
41183,Person_41183,56,117469,IT,13,2.54
41184,Person_41184,51,52323,Finance,7,1.49
41185,Person_41185,70,102595,Marketing,32,1.9
41186,Person_41186,63,131624,IT,21,1.44
41187,Person_41187,56,134850,IT,31,3.37
41188,Person_41188,26,90594,Sales,36,2.26
41189,Person_41189,57,100600,Marketing,33,1.36
41190,Person_41190,58,125523,IT,12,2.08
41191,Person_41191,24,40597,HR,2,3.25
41192,Person_41192,68,83321,HR,6,3.61
41193,Person_41193,34,34436,Finance,31,1.54
41194,Person_41194,75,55439,HR,14,4.57
41195,Person_41195,40,86394,IT,18,3.78
41196,Person_41196,62,77755,HR,11,4.25
41197,Person_41197,28,95577,HR,21,1.68
41198,Person_41198,39,55282,Marketing,32,1.97
41199,Person_41199,35,76983,HR,33,2.13
41200,Person_41200,66,135258,IT,33,4.98
41201,Person_41201,45,80452,IT,6,1.2
41202,Person_41202,33,64135,HR,26,4.39
41203,Person_41203,59,105739,Finance,29,3.65
41204,Person_41204,21,48197,Marketing,14,4.81
41205,Person_41205,79,84408,Marketing,0,4.67
41206,Person_41206,53,94721,IT,18,2.31
41207,Person_41207,39,114222,Marketing,31,3.95
41208,Person_41208,28,29359,Marketing,34,3.53
41209,Person_41209,38,45398,Finance,25,4.82
41210,Person_41210,74,89881,Marketing,19,1.91
41211,Person_41211,57,85923,Finance,11,3.41
41212,Person_41212,58,108345,HR,5,1.36
41213,Person_41213,33,30990,Marketing,19,3.06
41214,Person_41214,59,88902,HR,30,3.86
41215,Person_41215,72,74712,HR,6,1.21
41216,Person_41216,26,50590,Sales,16,4.07
41217,Person_41217,52,51103,Finance,25,2.69
41218,Person_41218,74,126542,Finance,38,2.72
41219,Person_41219,51,68601,Finance,25,4.05
41220,Person_41220,26,65999,Sales,25,1.62
41221,Person_41221,30,143483,Finance,39,3.99
41222,Person_41222,23,105680,IT,18,3.9
41223,Person_41223,21,142020,IT,9,1.34
41224,Person_41224,77,78405,Finance,7,3.23
41225,Person_41225,63,116867,HR,33,1.1
41226,Person_41226,45,45661,HR,12,1.44
41227,Person_41227,78,98396,Sales,28,4.04
41228,Person_41228,28,141545,Sales,16,1.28
41229,Person_41229,51,67221,Finance,27,4.31
41230,Person_41230,78,102400,Sales,34,3.92
41231,Person_41231,75,61991,IT,11,4.2
41232,Person_41232,52,130373,IT,29,1.27
41233,Person_41233,22,135817,IT,1,4.75
41234,Person_41234,74,114499,Finance,14,4.72
41235,Person_41235,56,136692,IT,26,4.44
41236,Person_41236,28,129111,HR,15,1.78
41237,Person_41237,29,97356,Sales,12,2.43
41238,Person_41238,78,118097,Marketing,11,4.19
41239,Person_41239,60,118835,Marketing,29,3.39
41240,Person_41240,36,97758,HR,37,3.67
41241,Person_41241,30,91862,IT,27,1.11
41242,Person_41242,21,25025,IT,24,1.61
41243,Person_41243,31,83077,Marketing,8,1.36
41244,Person_41244,61,128394,HR,13,3.83
41245,Person_41245,76,51067,IT,26,4.54
41246,Person_41246,19,51007,IT,31,1.03
41247,Person_41247,79,143083,IT,15,3.56
41248,Person_41248,25,29928,Sales,37,4.2
41249,Person_41249,39,92746,Sales,6,3.64
41250,Person_41250,68,143214,Finance,31,1.28
41251,Person_41251,30,101292,Marketing,2,2.45
41252,Person_41252,38,104993,HR,23,2.26
41253,Person_41253,38,117212,Marketing,13,4.73
41254,Person_41254,45,29427,Finance,34,4.55
41255,Person_41255,50,114093,Marketing,19,4.35
41256,Person_41256,46,116937,Sales,12,2.27
41257,Person_41257,54,40622,IT,23,1.04
41258,Person_41258,39,120444,IT,11,3.34
41259,Person_41259,75,56985,IT,17,3.05
41260,Person_41260,43,69876,Finance,24,1.22
41261,Person_41261,76,135081,IT,32,1.67
41262,Person_41262,28,37847,IT,12,3.61
41263,Person_41263,28,41364,Sales,3,2.11
41264,Person_41264,62,68383,IT,9,1.08
41265,Person_41265,51,128468,HR,23,2.77
41266,Person_41266,36,38681,Finance,12,4.85
41267,Person_41267,65,33928,Marketing,11,3.12
41268,Person_41268,75,104793,HR,32,3.37
41269,Person_41269,54,39685,Marketing,24,4.47
41270,Person_41270,31,32756,Marketing,21,2.19
41271,Person_41271,46,112002,Marketing,30,1.62
41272,Person_41272,36,139275,IT,33,1.8
41273,Person_41273,54,90096,Finance,0,4.87
41274,Person_41274,38,142229,Sales,28,1.95
41275,Person_41275,41,46361,Sales,32,2.26
41276,Person_41276,43,120459,Finance,28,2.81
41277,Person_41277,58,45661,HR,1,3.83
41278,Person_41278,73,128600,Finance,37,1.03
41279,Person_41279,29,117018,Marketing,28,3.89
41280,Person_41280,65,143838,Sales,12,1.18
41281,Person_41281,36,87715,IT,29,1.83
41282,Person_41282,64,37485,Sales,33,3.11
41283,Person_41283,66,106887,Sales,8,1.41
41284,Person_41284,47,36223,Marketing,26,2.99
41285,Person_41285,32,52721,Marketing,6,4.02
41286,Person_41286,20,81306,Sales,10,2.13
41287,Person_41287,66,58305,Sales,33,2.53
41288,Person_41288,30,107839,HR,8,3.18
41289,Person_41289,76,117101,Marketing,33,2.39
41290,Person_41290,26,119299,HR,2,3.77
41291,Person_41291,77,94913,HR,7,4.07
41292,Person_41292,30,133605,IT,11,3.04
41293,Person_41293,33,103751,HR,30,2.09
41294,Person_41294,68,92226,Marketing,28,1.45
41295,Person_41295,31,36910,Marketing,38,2.7
41296,Person_41296,25,63826,Sales,2,3.56
41297,Person_41297,71,135731,HR,37,2.12
41298,Person_41298,36,34811,IT,30,4.85
41299,Person_41299,74,68932,Finance,13,3.92
41300,Person_41300,73,76306,Sales,21,1.58
41301,Person_41301,49,25157,Sales,27,1.41
41302,Person_41302,52,62644,IT,33,3.5
41303,Person_41303,40,86775,Marketing,10,3.59
41304,Person_41304,38,30249,IT,18,1.05
41305,Person_41305,35,85635,IT,16,1.01
41306,Person_41306,65,74709,Marketing,19,4.25
41307,Person_41307,31,144296,Sales,36,2.53
41308,Person_41308,33,137461,Marketing,29,4.3
41309,Person_41309,41,95689,Finance,35,3.18
41310,Person_41310,66,93828,HR,22,1.35
41311,Person_41311,69,76682,Marketing,27,2.72
41312,Person_41312,49,92983,Finance,13,2.76
41313,Person_41313,28,23075,IT,36,2.7
41314,Person_41314,62,110027,Finance,29,3.73
41315,Person_41315,28,142485,HR,34,4.14
41316,Person_41316,77,89782,Sales,30,1.89
41317,Person_41317,78,38473,IT,1,4.54
41318,Person_41318,21,81397,Finance,21,2.55
41319,Person_41319,78,76695,Sales,21,4.93
41320,Person_41320,43,143841,Finance,2,1.89
41321,Person_41321,63,85371,Sales,29,2.5
41322,Person_41322,22,72852,Finance,2,2.81
41323,Person_41323,53,26162,Finance,10,1.48
41324,Person_41324,50,121267,IT,38,4.25
41325,Person_41325,31,25531,IT,16,1.06
41326,Person_41326,49,146825,IT,39,2.48
41327,Person_41327,24,23607,Finance,21,2.81
41328,Person_41328,27,36346,IT,22,2.2
41329,Person_41329,76,97035,Finance,21,4.21
41330,Person_41330,19,36129,HR,25,2.09
41331,Person_41331,27,67608,Finance,4,2.56
41332,Person_41332,52,141862,Finance,26,4.03
41333,Person_41333,38,89755,Finance,11,3.19
41334,Person_41334,57,120864,Sales,35,1.63
41335,Person_41335,59,86954,IT,21,4.27
41336,Person_41336,25,27858,Finance,30,1.05
41337,Person_41337,63,133339,Marketing,4,1.22
41338,Person_41338,35,30910,IT,19,4.68
41339,Person_41339,26,125501,IT,33,1.05
41340,Person_41340,71,140908,IT,13,2.47
41341,Person_41341,58,57783,IT,34,3.28
41342,Person_41342,47,24625,Sales,0,3.49
41343,Person_41343,21,28377,Marketing,33,4.19
41344,Person_41344,52,142316,Marketing,15,1.42
41345,Person_41345,31,114710,Finance,23,4.5
41346,Person_41346,31,112944,Marketing,34,1.33
41347,Person_41347,70,124749,Marketing,15,4.0
41348,Person_41348,65,147087,Sales,7,4.6
41349,Person_41349,54,140797,HR,19,2.61
41350,Person_41350,37,99890,Marketing,17,3.48
41351,Person_41351,46,31275,Marketing,19,1.12
41352,Person_41352,40,133881,Finance,36,3.92
41353,Person_41353,73,80753,HR,36,1.81
41354,Person_41354,64,83371,Sales,18,3.55
41355,Person_41355,38,112139,Finance,33,3.09
41356,Person_41356,48,75601,HR,14,2.99
41357,Person_41357,49,43529,Sales,32,4.31
41358,Person_41358,58,115169,IT,3,4.1
41359,Person_41359,24,128947,Marketing,12,2.38
41360,Person_41360,30,55333,Marketing,29,2.85
41361,Person_41361,78,85408,Sales,1,4.57
41362,Person_41362,40,52729,IT,4,4.86
41363,Person_41363,25,58278,Finance,22,3.17
41364,Person_41364,29,110463,Finance,27,3.61
41365,Person_41365,53,59222,IT,6,3.93
41366,Person_41366,33,92160,Finance,8,1.34
41367,Person_41367,43,30185,IT,15,4.47
41368,Person_41368,46,135835,HR,25,1.6
41369,Person_41369,46,115084,Sales,13,1.99
41370,Person_41370,23,80264,Marketing,29,4.13
41371,Person_41371,54,63534,Marketing,34,4.9
41372,Person_41372,50,104830,Sales,7,4.92
41373,Person_41373,48,72631,IT,15,4.5
41374,Person_41374,63,98108,Marketing,30,1.86
41375,Person_41375,78,144753,HR,28,2.64
41376,Person_41376,58,59110,HR,15,2.43
41377,Person_41377,35,58689,HR,27,3.81
41378,Person_41378,55,84973,Sales,0,2.38
41379,Person_41379,64,103411,IT,36,2.61
41380,Person_41380,48,138876,Finance,34,1.33
41381,Person_41381,33,49220,Sales,30,2.57
41382,Person_41382,57,79071,HR,16,1.7
41383,Person_41383,68,22142,Finance,22,2.39
41384,Person_41384,54,40882,Sales,39,2.78
41385,Person_41385,31,36278,IT,14,4.94
41386,Person_41386,56,99942,IT,5,2.95
41387,Person_41387,21,148517,IT,3,3.22
41388,Person_41388,47,119062,Sales,36,2.76
41389,Person_41389,77,143234,IT,23,1.5
41390,Person_41390,70,43516,HR,32,3.27
41391,Person_41391,50,86102,Sales,13,2.52
41392,Person_41392,53,27116,Finance,29,3.26
41393,Person_41393,47,33094,Marketing,19,3.57
41394,Person_41394,31,68408,Marketing,1,3.95
41395,Person_41395,40,134785,HR,29,3.25
41396,Person_41396,65,146034,HR,11,1.29
41397,Person_41397,45,91939,Finance,22,1.04
41398,Person_41398,75,35575,Sales,35,3.04
41399,Person_41399,24,140608,HR,27,1.85
41400,Person_41400,59,83722,Marketing,33,1.69
41401,Person_41401,27,69473,Sales,39,4.45
41402,Person_41402,21,121249,Finance,10,4.74
41403,Person_41403,61,87981,HR,38,4.48
